CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_CreditScore_interaction,Balance_EstimatedSalary_interaction,Age_Activity_interaction,Balance_Exited_interaction
645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1,26445,18045720420.3912,0,138881.04
574,Spain,Male,34,5,0.0,2,0,0,28269.86,0,19516,0.0,0,0.0
600,France,Female,37,4,0.0,3,1,0,7312.25,1,22200,0.0,0,0.0
574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,20664,13025792424.125,0,77967.5
746,France,Female,34,4,0.0,1,0,1,65166.6,0,25364,0.0,34,0.0
646,France,Female,43,8,143061.88,1,1,0,61937.6,0,27778,8860909498.688,0,0.0
603,France,Female,24,3,0.0,1,1,1,198826.03,1,14472,0.0,24,0.0
479,Germany,Male,35,9,92833.89,1,1,0,99449.86,1,16765,9232317363.7554,0,92833.89
472,Spain,Female,28,4,0.0,2,1,0,1801.77,0,13216,0.0,0,0.0
516,France,Female,42,8,56228.25,1,1,0,46857.52,0,21672,2634716348.94,0,0.0
627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0,18810,13263278209.4064,30,0.0
684,Spain,Female,36,5,174180.39,1,1,0,119830.08,0,24624,20872050068.131203,0,0.0
484,France,Female,50,2,90408.16,2,0,0,48170.57,0,24200,4355012599.8512,0,0.0
648,France,Female,44,2,0.0,2,1,1,58652.23,0,28512,0.0,44,0.0
675,Germany,Male,42,2,92616.64,2,1,0,8567.18,0,28350,793463425.8752,0,0.0
728,France,Female,59,4,0.0,1,1,1,163365.85,1,42952,0.0,59,0.0
445,Spain,Male,45,10,0.0,2,0,1,90977.48,0,20025,0.0,45,0.0
608,Germany,Male,26,1,106648.98,1,0,1,7063.6,0,15808,753325735.128,26,0.0
629,France,Male,40,9,0.0,1,1,0,106.67,0,25160,0.0,0,0.0
705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,31020,12708314348.836,0,184552.12
740,France,Male,39,9,0.0,2,1,0,19047.23,0,28860,0.0,0,0.0
777,Germany,Female,46,0,107362.8,1,1,0,487.3,0,35742,52317892.440000005,0,0.0
597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0,25671,6648494012.4032,0,0.0
839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0,27687,4737711706.640599,0,0.0
533,Spain,Female,52,7,0.0,1,0,1,194113.99,1,27716,0.0,52,0.0
749,Germany,Female,33,10,76692.22,1,0,1,30396.43,0,24717,2331169696.7746,33,0.0
649,France,Female,52,8,49113.75,1,1,0,41858.43,0,33748,2055824466.4125,0,0.0
545,Germany,Male,37,9,110483.86,1,1,1,127394.67,0,20165,14075054885.0262,37,0.0
726,France,Male,34,9,0.0,2,0,0,14121.61,0,24684,0.0,0,0.0
660,France,Female,35,6,100768.77,1,1,0,19199.61,0,23100,1934721084.1797001,0,0.0
663,France,Male,46,3,0.0,2,0,1,176276.1,0,30498,0.0,46,0.0
616,Spain,Female,32,6,0.0,2,1,1,43001.46,0,19712,0.0,32,0.0
461,France,Male,51,9,119889.84,1,0,0,56767.67,1,23511,6805866873.472799,0,119889.84
713,France,Male,44,1,63438.91,1,1,0,64375.4,0,31372,4083905206.814,0,0.0
666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0,49284,4852842028.175,74,0.0
656,France,Male,37,2,0.0,2,0,1,67840.81,0,24272,0.0,37,0.0
651,France,Male,45,2,165901.59,2,1,0,23054.51,1,29295,3824779865.6709,0,165901.59
444,France,Male,36,7,0.0,2,0,1,138743.86,0,15984,0.0,36,0.0
691,France,Female,29,9,0.0,2,0,0,199635.93,0,20039,0.0,0,0.0
663,France,Female,42,1,82228.67,2,1,0,71359.78,0,27846,5867819800.8926,0,0.0
741,France,Male,29,8,0.0,2,1,1,115994.52,0,21489,0.0,29,0.0
619,France,Male,39,5,0.0,2,1,1,158444.61,0,24141,0.0,39,0.0
706,Spain,Male,29,2,0.0,2,1,1,18255.51,0,20474,0.0,29,0.0
757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0,22710,28838107032.563496,30,0.0
489,Germany,Male,38,2,126444.08,2,1,1,82662.73,0,18582,10452212845.1384,38,0.0
632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0,25912,2754536012.2098002,41,0.0
698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0,27222,14613854362.358202,0,0.0
760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0,21280,2297148784.2466,0,0.0
725,France,Male,44,5,0.0,1,1,1,117356.14,0,31900,0.0,44,0.0
651,France,Female,39,8,0.0,1,1,0,137452.57,0,25389,0.0,0,0.0
585,France,Female,32,8,144705.87,2,0,0,171482.56,0,18720,24814533034.627197,0,0.0
646,France,Male,36,6,124445.52,1,1,0,88481.32,0,23256,11011103877.686401,0,0.0
517,France,Male,56,9,142147.32,1,0,0,39488.04,1,28952,5613119058.0528,0,142147.32
714,France,Male,54,7,126113.28,1,1,0,112777.38,0,38556,14222725301.6064,0,0.0
698,France,Female,57,9,111359.55,2,1,0,105715.01,0,39786,11772375941.845499,0,0.0
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,21870,9239156763.305399,0,0.0
743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0,23776,22912518550.178402,32,0.0
793,Spain,Male,52,2,0.0,1,1,0,159123.82,1,41236,0.0,0,0.0
757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0,23467,29381455585.223995,31,0.0
709,France,Female,32,2,87814.89,1,1,0,138578.37,0,22688,12169244317.9293,0,0.0
576,France,Female,52,9,170228.59,2,0,0,148477.57,1,29952,25275127387.7263,0,170228.59
732,France,Female,34,8,122338.43,2,1,0,187985.85,0,24888,22997893751.2155,0,0.0
679,France,Female,24,6,114948.76,2,0,1,135768.25,0,16296,15606391984.869999,24,0.0
629,Spain,Male,39,5,0.0,2,0,0,116748.14,0,24531,0.0,0,0.0
556,France,Female,52,9,0.0,1,1,0,175149.2,1,28912,0.0,0,0.0
776,Spain,Male,30,6,0.0,2,0,1,63908.86,0,23280,0.0,30,0.0
678,France,Male,60,8,185648.56,1,0,0,192156.54,1,40680,35673584945.5824,0,185648.56
482,France,Male,55,5,97318.25,1,0,1,78416.14,0,26510,7631321516.555,55,0.0
665,France,Female,38,5,0.0,2,1,0,156439.56,0,25270,0.0,0,0.0
570,France,Male,37,6,0.0,1,1,1,187758.5,0,21090,0.0,37,0.0
505,France,Male,49,7,80001.23,1,0,0,135180.11,0,24745,10814575071.535297,0,0.0
699,Spain,Male,40,2,0.0,1,1,0,78387.32,0,27960,0.0,0,0.0
557,Spain,Male,34,3,0.0,1,0,1,123427.98,0,18938,0.0,34,0.0
850,France,Female,38,2,0.0,2,1,0,9015.07,0,32300,0.0,0,0.0
642,France,Male,40,8,109219.83,1,1,0,52827.51,0,25680,5769811661.5233,0,0.0
633,France,Female,39,9,129189.15,2,0,0,170998.83,0,24687,22091193498.694496,0,0.0
644,France,Female,39,9,0.0,1,1,0,3740.93,0,25116,0.0,0,0.0
547,Spain,Female,22,7,141287.15,1,1,0,118142.79,0,12034,16692058092.148499,0,0.0
687,Spain,Male,31,3,0.0,2,0,0,48228.1,0,21297,0.0,0,0.0
548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1,26852,13774092004.5443,0,108437.89
689,Germany,Male,47,2,118812.5,2,0,0,31121.42,0,32383,3697613713.75,0,0.0
776,Germany,Female,32,4,109421.13,2,1,1,126517.46,0,24832,13843683437.929802,32,0.0
714,France,Male,37,9,148466.93,2,0,1,151280.96,0,26418,22460219698.652798,37,0.0
691,France,Male,38,7,0.0,2,0,0,81617.4,0,26258,0.0,0,0.0
465,France,Male,41,9,117221.15,1,1,0,168280.95,0,19065,19726086482.0925,0,0.0
589,France,Male,37,5,0.0,1,1,0,61324.87,0,21793,0.0,0,0.0
507,France,Male,33,7,0.0,2,1,1,85411.01,0,16731,0.0,33,0.0
435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0,19140,25410549398.475,0,0.0
688,France,Female,54,9,0.0,1,1,0,191212.63,1,37152,0.0,0,0.0
850,France,Male,30,9,121535.18,1,0,0,40313.47,0,25500,4899504832.874599,0,0.0
692,France,Male,30,2,0.0,2,0,1,130486.57,0,20760,0.0,30,0.0
670,France,Female,38,4,119624.54,2,1,1,110472.12,0,25460,13215176537.824799,38,0.0
586,Germany,Male,38,2,136858.42,1,0,1,189143.94,0,22268,25885940780.974804,38,0.0
590,Spain,Male,29,10,0.0,1,1,1,51907.72,1,17110,0.0,29,0.0
648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0,35640,14771437542.182802,55,0.0
751,France,Male,30,3,165257.2,1,0,0,134822.05,0,22530,22280314481.26,0,0.0
588,Germany,Male,35,3,104356.38,1,1,0,94498.82,0,20580,9861554769.471601,0,0.0
684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1,26676,32648328328.8096,0,207034.96
535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0,26215,12848016443.2575,0,0.0
600,France,Female,41,1,0.0,2,1,1,91193.65,0,24600,0.0,41,0.0
630,France,Male,50,8,0.0,2,0,1,79377.45,0,31500,0.0,50,0.0
722,France,Male,46,5,0.0,2,1,0,179908.71,0,33212,0.0,0,0.0
735,Germany,Male,43,10,123180.01,2,1,1,196673.28,0,31605,24226216597.132797,43,0.0
670,France,Female,31,9,0.0,1,0,1,76254.83,0,20770,0.0,31,0.0
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,17458,16752954129.235199,0,0.0
613,Germany,Male,33,3,155736.42,2,1,1,57751.21,0,20229,8993966696.068201,33,0.0
553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1,25438,9261862482.089,0,82291.1
625,France,Female,24,1,0.0,2,1,1,180969.55,0,15000,0.0,24,0.0
510,France,Female,52,6,191665.21,1,1,1,131312.56,1,26520,25168049388.037598,52,191665.21
606,France,Male,31,10,0.0,2,1,0,195209.4,0,18786,0.0,0,0.0
584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0,18688,5521338236.2794,32,0.0
808,France,Female,33,2,103516.87,1,1,0,113907.8,0,26664,11791378924.586,0,0.0
767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1,26845,15284051006.855402,0,132253.22
637,Spain,Male,43,3,172196.23,1,1,1,104769.96,0,27391,18040992129.2508,43,0.0
803,France,Female,65,2,151659.52,2,0,1,6930.17,0,52195,1051026255.7183999,65,0.0
716,France,Female,23,2,94464.81,2,0,1,185900.88,0,16468,17561091308.0328,23,0.0
693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1,28413,34101952503.3564,41,181461.48
596,France,Male,36,2,0.0,2,1,1,12067.39,0,21456,0.0,36,0.0
729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1,33534,12257049999.7123,0,117837.43
850,France,Male,27,6,96654.72,2,0,0,152740.16,0,22950,14763057397.5552,0,0.0
655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0,22270,14714782236.2408,0,0.0
641,France,Female,52,4,0.0,1,1,0,90964.54,1,33332,0.0,0,0.0
710,Germany,Male,58,7,170113.0,2,0,1,10494.64,0,41180,1785274694.32,58,0.0
679,France,Male,30,9,0.0,2,1,0,157871.55,0,20370,0.0,0,0.0
736,France,Male,43,4,176134.54,1,1,1,52856.88,0,31648,9309922244.6352,43,0.0
542,Germany,Female,35,9,127543.11,2,1,0,468.94,1,18970,59810066.0034,0,127543.11
644,Spain,Male,32,3,136659.74,1,1,1,14187.78,0,20608,1938898325.9772,32,0.0
631,Spain,Female,41,0,0.0,1,0,0,87959.83,0,25871,0.0,0,0.0
602,France,Male,59,7,0.0,2,1,1,162347.05,0,35518,0.0,59,0.0
706,France,Male,32,6,94486.47,1,1,1,146949.74,0,22592,13884762200.0178,32,0.0
767,France,Female,35,6,115576.44,1,0,1,27922.45,0,26845,3227177367.078,35,0.0
587,Germany,Female,39,6,101851.8,2,1,0,7103.71,0,22893,723525650.178,0,0.0
599,France,Male,27,5,0.0,2,1,0,30546.4,0,16173,0.0,0,0.0
671,France,Female,48,6,119769.77,1,0,1,66032.65,0,32208,7908715302.9904995,48,0.0
685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0,21235,17006812662.508799,31,0.0
754,Spain,Female,27,8,0.0,2,0,0,121821.16,0,20358,0.0,0,0.0
430,France,Male,38,9,0.0,2,1,1,12050.77,0,16340,0.0,38,0.0
707,France,Male,47,3,0.0,2,1,0,174303.29,0,33229,0.0,0,0.0
824,Spain,Female,38,3,0.0,2,1,0,192800.25,0,31312,0.0,0,0.0
658,France,Female,43,7,140260.36,2,1,0,2748.72,0,28294,385536456.73919994,0,0.0
603,France,Male,45,9,0.0,1,0,0,148516.79,0,27135,0.0,0,0.0
638,France,Female,36,6,0.0,1,1,0,164247.51,0,22968,0.0,0,0.0
486,Spain,Male,24,1,0.0,1,1,0,98802.76,0,11664,0.0,0,0.0
531,Germany,Female,64,2,175754.87,2,1,1,60721.4,0,33984,10672081763.218,64,0.0
725,France,Male,45,1,129855.32,1,0,0,24218.65,0,32625,3144920545.7180004,0,0.0
683,France,Female,35,6,187530.66,2,1,1,37976.36,0,23905,7121731855.1976,35,0.0
817,France,Female,55,10,117561.49,1,1,0,95941.55,1,44935,11279031570.9095,0,117561.49
697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0,29971,7399852396.854,0,0.0
651,France,Female,34,9,0.0,2,1,0,138113.71,0,22134,0.0,0,0.0
817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0,47386,4896777583.3249,58,0.0
573,France,Male,27,2,128243.03,1,1,1,11631.34,0,15471,1491638284.5602,27,0.0
543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0,20091,16633838599.4114,37,0.0
670,France,Female,45,5,47884.92,1,1,1,54340.24,0,30150,2602078045.1808,45,0.0
701,France,Female,35,2,0.0,2,1,1,65765.22,0,24535,0.0,35,0.0
483,France,Female,44,5,136836.49,1,1,0,192359.9,1,21252,26321853532.750996,0,136836.49
498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1,20418,1101022295.2426,41,87541.06
691,Germany,Male,38,9,163965.69,2,0,1,103511.26,0,26258,16972295168.6694,38,0.0
697,France,Male,27,8,141223.68,2,1,0,90591.15,0,18819,12793615578.432,0,0.0
531,Spain,Male,70,1,0.0,2,0,0,99503.19,0,37170,0.0,0,0.0
497,Germany,Male,35,7,110053.62,2,1,1,92887.06,0,17395,10222557204.1572,35,0.0
682,France,Male,44,3,115282.3,1,0,0,23766.4,0,30008,2739845254.7200003,0,0.0
651,France,Male,56,2,0.0,1,1,0,114522.68,1,36456,0.0,0,0.0
672,France,Male,47,1,0.0,1,0,0,91574.92,0,31584,0.0,0,0.0
413,France,Male,34,9,0.0,2,0,0,6534.18,0,14042,0.0,0,0.0
711,Germany,Female,45,1,97486.15,2,1,0,50610.62,0,31995,4933834492.913,0,0.0
550,France,Female,22,7,139096.85,1,1,0,129890.94,0,12100,18067420597.539,0,0.0
631,France,Female,34,4,124379.14,1,1,0,106892.91,0,21454,13295248217.8974,0,0.0
774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0,27864,19921056500.0356,0,0.0
656,France,Female,45,7,145933.27,1,1,1,199392.14,0,29520,29097947002.4978,45,0.0
681,France,Female,37,7,69609.85,1,1,1,72127.83,0,25197,5020807427.125501,37,0.0
489,Spain,Male,58,4,0.0,2,1,1,191419.32,0,28362,0.0,58,0.0
611,Germany,Female,40,7,128486.91,2,1,0,10109.47,0,24440,1298934562.0377,0,0.0
644,France,Male,44,5,73348.56,1,1,0,157166.79,1,28336,11527957726.322401,0,73348.56
670,Spain,Female,20,4,0.0,2,1,0,119759.24,0,13400,0.0,0,0.0
504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1,22176,20840787439.1304,44,131873.07
591,Germany,Male,46,4,129269.27,1,1,0,163504.33,0,27186,21136085380.9391,0,0.0
667,France,Male,31,1,119266.69,1,1,1,28257.63,0,20677,3370193997.3447003,31,0.0
727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0,13086,11837050992.237,0,0.0
525,France,Male,33,1,112833.35,1,0,1,175178.56,0,17325,19765983772.976,33,0.0
718,Spain,Female,49,10,82321.88,1,0,1,11144.4,0,35182,917427959.472,49,0.0
850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1,45050,11945547058.7908,0,65407.16
729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0,28431,25476091160.9,39,0.0
679,France,Male,29,3,0.0,2,1,1,63687.06,0,19691,0.0,29,0.0
738,France,Male,39,5,0.0,2,1,1,114388.98,0,28782,0.0,39,0.0
659,Spain,Female,38,9,0.0,2,1,1,35701.06,0,25042,0.0,38,0.0
524,France,Female,28,7,0.0,2,0,1,147100.72,0,14672,0.0,28,0.0
849,France,Male,35,4,110837.73,1,0,0,126419.8,0,29715,14012083659.053999,0,0.0
540,France,Male,25,5,116160.23,1,1,0,13411.67,0,13500,1557902671.8841,0,0.0
511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0,38325,11133865756.900599,75,0.0
436,Spain,Male,43,5,0.0,2,1,1,35687.43,0,18748,0.0,43,0.0
616,Spain,Female,36,6,0.0,1,1,1,12916.32,1,22176,0.0,36,0.0
703,France,Male,28,2,81173.83,2,0,1,162812.16,0,19684,13216086597.7728,28,0.0
651,France,Female,56,4,0.0,1,0,0,84383.22,1,36456,0.0,0,0.0
538,France,Female,62,3,75051.49,1,0,0,17682.02,1,33356,1327061947.2098002,0,75051.49
766,Spain,Male,41,6,99208.46,2,1,0,62402.38,0,31406,6190844020.1348,0,0.0
593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0,18976,26452058893.329403,0,0.0
679,Spain,Male,39,6,0.0,2,1,0,12266.06,0,26481,0.0,0,0.0
643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,28935,349949563.8828,45,150842.93
629,France,Female,37,6,129101.3,1,1,1,23971.33,0,23273,3094729865.729,37,0.0
709,France,Male,31,6,0.0,2,1,1,71009.84,0,21979,0.0,31,0.0
716,France,Female,44,1,0.0,1,1,1,152108.47,0,31504,0.0,44,0.0
595,Germany,Male,34,2,87967.42,2,0,1,156309.52,0,20230,13750145195.838398,34,0.0
626,France,Female,32,0,0.0,2,0,0,187172.54,0,20032,0.0,0,0.0
427,Spain,Male,40,8,0.0,2,1,1,82870.75,0,17080,0.0,40,0.0
638,France,Female,43,3,145860.98,1,1,1,142763.51,1,27434,20823625476.8398,43,145860.98
703,France,Male,28,9,0.0,2,0,1,2151.17,0,19684,0.0,28,0.0
563,France,Female,34,6,0.0,2,0,0,36536.93,0,19142,0.0,0,0.0
582,France,Male,39,5,0.0,2,1,1,129892.93,0,22698,0.0,39,0.0
498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1,30378,19184122949.045597,0,102453.26
635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1,31750,8699916566.7756,0,159453.64
526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0,17884,5740210845.8816,34,0.0
701,France,Male,29,2,0.0,2,1,0,176943.59,0,20329,0.0,0,0.0
813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1,47967,25345580643.4646,0,135078.41
602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0,22274,16474917045.389702,37,0.0
650,France,Female,39,4,0.0,2,0,0,186275.7,0,25350,0.0,0,0.0
705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0,27495,1683455179.0752,39,0.0
737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,29480,24272343285.256,0,0.0
683,France,Female,42,8,0.0,2,0,1,198134.9,0,28686,0.0,42,0.0
828,France,Male,31,9,0.0,1,0,1,164257.37,0,25668,0.0,31,0.0
600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0,22200,13704900144.052002,37,0.0
704,France,Female,45,6,0.0,1,1,1,137739.45,0,31680,0.0,45,0.0
721,Spain,Male,57,1,0.0,1,1,1,195940.96,0,41097,0.0,57,0.0
466,France,Female,41,3,33563.95,2,1,0,178994.13,1,19106,6007750029.6135,0,33563.95
708,France,Female,67,1,0.0,2,0,1,3837.08,0,47436,0.0,67,0.0
633,Spain,Male,27,3,0.0,2,1,0,44008.91,0,17091,0.0,0,0.0
639,France,Male,35,8,0.0,2,1,0,170483.9,0,22365,0.0,0,0.0
507,Germany,Male,40,3,120105.43,1,1,0,92075.01,1,20280,11058708668.304298,0,120105.43
520,Spain,Female,42,6,0.0,2,1,1,34410.55,0,21840,0.0,42,0.0
747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0,23904,5222116217.964799,32,0.0
629,Spain,Female,44,6,125512.98,2,0,0,79082.76,0,27676,9925912874.224798,0,0.0
461,France,Female,40,7,0.0,2,1,0,176547.8,0,18440,0.0,0,0.0
761,Spain,Male,27,8,0.0,2,1,0,63297.7,0,20547,0.0,0,0.0
734,France,Male,37,3,80387.81,1,0,1,77272.62,0,27158,6211776694.762199,37,0.0
428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1,17120,9419140841.047298,0,129248.11
624,Germany,Female,45,5,151855.33,1,1,0,68794.15,0,28080,10446758350.319498,0,0.0
732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0,30744,10393589689.969,0,0.0
786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0,22794,5253800461.2008,0,0.0
605,France,Male,39,7,0.0,1,0,1,119348.28,0,23595,0.0,39,0.0
687,Spain,Female,21,8,0.0,2,1,1,154767.34,0,14427,0.0,21,0.0
850,France,Female,42,3,0.0,2,1,1,176883.42,0,35700,0.0,42,0.0
706,France,Female,35,8,178032.53,1,0,1,42181.68,0,24710,7509711210.0504,35,0.0
549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0,23607,823602855.7806,0,0.0
673,France,Male,31,1,108345.22,1,0,1,38802.03,0,20863,4204014476.7966,31,0.0
769,France,Male,29,4,145471.37,1,1,0,188382.77,0,22301,27404299636.2949,0,0.0
734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1,31562,5295557545.960501,43,55853.33
488,France,Female,22,6,0.0,2,1,1,66393.89,0,10736,0.0,22,0.0
586,Germany,Female,47,5,157099.47,2,1,1,65481.86,0,27542,10287165500.6142,47,0.0
635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0,24130,16350213628.158201,0,0.0
614,France,Female,41,3,123475.04,1,1,1,179227.52,0,25174,22130125201.100796,41,0.0
488,France,Female,36,0,0.0,2,1,0,136675.22,0,17568,0.0,0,0.0
751,Spain,Male,38,7,0.0,2,0,0,90839.61,0,28538,0.0,0,0.0
696,France,Male,19,1,110928.51,1,1,1,2766.63,0,13224,306898143.6213,19,0.0
646,Spain,Male,32,1,0.0,2,1,0,183289.22,0,20672,0.0,0,0.0
765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0,28305,933397787.0936999,0,0.0
519,Spain,Female,47,6,157296.02,2,0,0,147278.43,1,24393,23166310870.8486,0,157296.02
655,France,Female,26,7,106198.5,1,0,1,32020.42,0,17030,3400520573.37,26,0.0
681,France,Male,32,3,148884.47,2,1,1,90967.37,0,21792,13543628669.7439,32,0.0
701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0,23133,12113837573.329702,0,0.0
592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0,15392,13955063874.849901,0,0.0
564,Germany,Female,32,10,139875.2,2,1,0,15378.23,0,18048,2151032996.896,0,0.0
564,France,Male,31,0,110527.17,1,1,1,87060.77,0,17484,9622580526.120901,31,0.0
696,Spain,Female,36,3,0.0,3,1,0,65039.9,0,25056,0.0,0,0.0
808,France,Male,24,4,122168.65,1,1,0,174107.04,0,19392,21270422032.296,0,0.0
617,Spain,Male,50,7,0.0,1,1,0,184839.7,1,30850,0.0,0,0.0
686,France,Male,41,5,128876.71,3,1,1,106939.34,1,28126,13781990308.7714,41,128876.71
485,Germany,Male,34,3,133658.24,1,1,0,70209.83,0,16490,9384122308.499199,0,0.0
663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0,30498,8256615445.342401,46,0.0
670,France,Female,33,7,0.0,2,1,1,88187.81,0,22110,0.0,33,0.0
405,Germany,Male,31,5,133299.67,2,1,1,72950.14,0,12555,9724229588.4538,31,0.0
669,France,Male,50,4,149713.61,3,1,1,124872.42,1,33450,18695100787.636196,50,149713.61
818,Spain,Male,26,4,0.0,2,1,1,167036.94,0,21268,0.0,26,0.0
508,France,Male,44,3,115451.05,2,0,0,67234.33,0,22352,7762273994.5465,0,0.0
608,Spain,Male,48,7,75801.74,1,1,0,125762.95,0,29184,9533050437.533,0,0.0
786,Spain,Female,39,7,0.0,2,0,0,100929.59,0,30654,0.0,0,0.0
707,France,Male,37,1,0.0,2,0,1,6035.51,0,26159,0.0,37,0.0
590,France,Male,40,8,0.0,2,1,0,62933.03,0,23600,0.0,0,0.0
588,France,Female,35,0,0.0,2,1,1,155485.24,0,20580,0.0,35,0.0
627,France,Male,32,10,0.0,2,1,0,103287.62,0,20064,0.0,0,0.0
625,France,Female,37,7,115895.42,1,1,0,48486.25,0,23125,5619334307.975,0,0.0
634,France,Female,45,2,0.0,4,1,0,101039.53,1,28530,0.0,0,0.0
521,France,Male,25,7,0.0,2,1,1,157878.67,0,13025,0.0,25,0.0
599,Spain,Female,28,4,126833.79,2,1,0,60843.09,1,16772,7716959700.011099,0,126833.79
554,Germany,Male,43,5,99906.89,1,0,0,24983.39,0,23822,2496012796.5571,0,0.0
711,France,Male,41,3,0.0,2,1,1,193747.57,0,29151,0.0,41,0.0
716,France,Female,44,6,155114.9,1,0,0,133871.83,0,31504,20765515523.267,0,0.0
500,France,Female,34,6,0.0,1,1,1,140268.45,0,17000,0.0,34,0.0
705,France,Female,49,7,0.0,1,1,0,63405.2,1,34545,0.0,0,0.0
606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1,15150,6703448694.5088005,0,147386.72
643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0,12860,528679379.3046,20,0.0
764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1,29796,6927166129.739401,0,138341.51
630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0,15750,7449841022.9382,0,0.0
805,France,Male,46,6,118022.06,3,1,0,162643.15,1,37030,19195479607.889,0,118022.06
823,France,Male,38,1,0.0,2,1,0,156603.7,0,31274,0.0,0,0.0
582,France,Female,32,4,0.0,2,1,0,59668.81,0,18624,0.0,0,0.0
567,Germany,Female,40,2,105222.86,2,1,0,93795.86,0,22680,9869468645.3596,0,0.0
520,France,Female,46,10,85216.61,1,1,0,117369.52,1,23920,10001832611.7272,0,85216.61
703,France,Female,51,3,0.0,3,1,1,77294.56,1,35853,0.0,51,0.0
757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0,19682,15448036295.302399,26,0.0
647,Germany,Female,22,3,97975.82,2,0,1,62083.0,0,14234,6082632833.06,22,0.0
611,France,Male,30,9,0.0,2,1,1,148887.69,0,18330,0.0,30,0.0
618,France,Female,37,5,96652.86,1,1,0,98686.4,1,22866,9538322803.104,0,96652.86
750,France,Male,33,2,152302.72,1,1,0,71333.44,0,24750,10864276938.9568,0,0.0
850,France,Male,38,5,0.0,2,1,0,16491.64,0,32300,0.0,0,0.0
655,France,Female,60,3,0.0,2,1,1,86981.45,0,39300,0.0,60,0.0
706,Spain,Male,38,8,0.0,2,0,1,46635.11,0,26828,0.0,38,0.0
738,Spain,Female,33,3,122134.4,2,0,1,27867.59,0,24354,3403591384.0959997,33,0.0
683,France,Male,72,3,140997.26,1,0,1,52876.41,0,49176,7455428928.636601,72,0.0
629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,18870,665668167.6869,0,0.0
